2026-08-16 04:14:16 | INFO     | app.services.prediction_history_service | prediction_history_service.py:361 | Administrative prediction history retrieval started: user_id=None page=1 page_size=10 filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:189 | Prediction history detail retrieval started: history_id=missing user_id=user-0001
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:197 | Prediction history detail retrieval completed: history_id=missing user_id=user-0001 found=False
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=ceacd4ce-c2c8-442a-b77a-0c9bc58adf84 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=9c249c2b-8f17-4738-adea-714fddcd6a1f request_id=req-9999 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=64fb7a93-8b9f-4dd7-8bf3-1e3e34ee9985 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=4f3ba1ac-aa86-4155-a5b7-2e60d6a45c74 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=631644a6-0c55-45b8-a554-0315267a213d request_id=req-0001 status=pending (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=e0bbd20b-6085-4578-b09d-471aa7639ebc request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=77dbc8aa-c1f7-46a6-a724-dd7cc94ecc09 request_id=req-0001 status=partial_success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=1d333b23-0aea-414d-8b9a-a8828fad3cf4 request_id=req-0001 status=failed (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=d49b68da-2982-410a-995b-f6a9e6fa2175 request_id=req-0001 status=partial_success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=a1aa4511-f47a-4df6-9fb8-c486706aaf30 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=78ce4b9f-9d8e-4de1-8063-d34a3112d227 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=0bf728ab-fd46-4220-8759-a00f520089ff request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.repositories.prediction_history_repository | prediction_history_repository.py:412 | Prediction history count retrieved from database: user_id=a8c5d2c5-abaf-4158-bf30-b0d3dae7e0a7 total_records=7 filtered=False
2026-08-16 04:14:17 | INFO     | app.repositories.prediction_history_repository | prediction_history_repository.py:412 | Prediction history count retrieved from database: user_id=6eae7ad1-df48-46c2-a8b7-383968a8c8c9 total_records=3 filtered=True
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:292 | Prediction history paginated retrieval started: user_id=user-0001 page=1 page_size=20 filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:313 | Prediction history paginated retrieval completed: user_id=user-0001 record_count=2 total_records=2 total_pages=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:292 | Prediction history paginated retrieval started: user_id=someone-else page=1 page_size=20 filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:313 | Prediction history paginated retrieval completed: user_id=someone-else record_count=0 total_records=0 total_pages=0
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:292 | Prediction history paginated retrieval started: user_id=user-0001 page=1 page_size=20 filtered=True
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:313 | Prediction history paginated retrieval completed: user_id=user-0001 record_count=0 total_records=0 total_pages=0
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=b33a2501-4910-4b2c-b141-db41d7ab9d4c request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=6eafbe65-29ee-4cac-8dcb-4f9feba80189 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=2b1d90a2-a667-4ec3-96a5-d32c84a77500 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1586 | Pipeline stage entered: history
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1511 | Prediction history persistence started: request_id=req-0001
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=59697f86-b2e8-4ba8-b310-f3f56fbd61ed request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1565 | Prediction history persisted: request_id=req-0001 history_id=59697f86-b2e8-4ba8-b310-f3f56fbd61ed status=success
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1586 | Pipeline stage entered: history
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1596 | Pipeline stage skipped: history (Prediction history persistence skipped: the save_history request option is false.)
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1586 | Pipeline stage entered: history
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1596 | Pipeline stage skipped: history (Prediction History persistence is not configured for this service instance.)
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1586 | Pipeline stage entered: history
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1511 | Prediction history persistence started: request_id=req-0001
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=5ff038da-a593-4ee8-8acb-f3d889070d27 request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1586 | Pipeline stage entered: history
2026-08-16 04:14:17 | INFO     | app.services.prediction_service | prediction_service.py:1596 | Pipeline stage skipped: history (Prediction history persistence failed; see server logs. The prediction response is unaffected (ADR-033).)
2026-08-16 04:14:17 | INFO     | app.repositories.prediction_history_repository | prediction_history_repository.py:361 | Prediction history list retrieved from database: user_id=887e4301-641d-4f34-a48e-83e69c92405d record_count=2 limit=10 offset=0 filtered=False
2026-08-16 04:14:17 | INFO     | app.repositories.prediction_history_repository | prediction_history_repository.py:361 | Prediction history list retrieved from database: user_id=8c92f57b-673a-4e93-8c2e-ebcec0e31ea0 record_count=0 limit=10 offset=0 filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:236 | Prediction history list retrieval started: user_id=user-0001 limit=10 offset=0
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:247 | Prediction history list retrieval completed: user_id=user-0001 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:236 | Prediction history list retrieval started: user_id=someone-else limit=10 offset=0
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:247 | Prediction history list retrieval completed: user_id=someone-else record_count=0
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=fc9e64b5-014e-4912-9aa0-e676c2ee816e request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.history.mapper | mapper.py:104 | Prediction history record prepared: history_id=a06396c0-c813-4fd4-92bd-95157f42bd0a request_id=req-0001 status=success (not persisted -- Phase 5.2).
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:189 | Prediction history detail retrieval started: history_id=hist-0001 user_id=user-0001
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:197 | Prediction history detail retrieval completed: history_id=hist-0001 user_id=user-0001 found=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:236 | Prediction history list retrieval started: user_id=user-0001 limit=10 offset=0
2026-08-16 04:14:17 | INFO     | app.services.prediction_history_service | prediction_history_service.py:247 | Prediction history list retrieval completed: user_id=user-0001 record_count=0
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/health status_code=200 duration_ms=0.49 client_ip=testclient request_id=05b39939-e16b-45c5-9084-77b8c0cb9209
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/health "HTTP/1.1 200 OK"
2026-08-16 04:14:17 | INFO     | app.middleware.logging | logging.py:27 | method=GET path=/api/v1/health status_code=200 duration_ms=0.61 client_ip=testclient request_id=186fe2d6-31c2-47a4-8ba3-b4d446dc2be9
2026-08-16 04:14:17 | INFO     | httpx | _client.py:1025 | HTTP Request: GET http://testserver/api/v1/health "HTTP/1.1 200 OK"
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=None calibrated_confidence=0.0000 agreement_ratio=0.0000 successful_models=0 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=None calibrated_confidence=0.0000 agreement_ratio=0.0000 successful_models=0 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_scc calibrated_confidence=60.0000 agreement_ratio=0.5000 successful_models=2 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_scc calibrated_confidence=59.0909 agreement_ratio=0.6667 successful_models=3 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_scc calibrated_confidence=75.0000 agreement_ratio=1.0000 successful_models=2 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_n calibrated_confidence=100.0000 agreement_ratio=1.0000 successful_models=3 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_n calibrated_confidence=60.0000 agreement_ratio=0.6667 successful_models=3 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_n calibrated_confidence=55.0000 agreement_ratio=0.6667 successful_models=3 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_n calibrated_confidence=55.0000 agreement_ratio=0.6667 successful_models=3 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_n calibrated_confidence=0.0000 agreement_ratio=0.0000 successful_models=1 failed_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=lung_n calibrated_confidence=100.0000 agreement_ratio=0.0000 successful_models=0 failed_models=1.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.calibration_engine | calibration_engine.py:82 | Confidence calibration complete: winning_class=None calibrated_confidence=0.0000 agreement_ratio=0.0000 successful_models=1 failed_models=1.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.ensemble_engine | ensemble_engine.py:79 | Ensemble decision resolved via 'single_model' using 1/1 executed models: label='lung_scc' confidence=80.00% agreement=HIGH.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.ensemble_engine | ensemble_engine.py:79 | Ensemble decision resolved via 'two_model_weighted' using 2/2 executed models: label='lung_scc' confidence=85.00% agreement=HIGH.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.ensemble_engine | ensemble_engine.py:79 | Ensemble decision resolved via 'three_model_adaptive' using 3/3 executed models: label='lung_scc' confidence=85.18% agreement=HIGH.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.ensemble_engine | ensemble_engine.py:79 | Ensemble decision resolved via 'three_model_adaptive' using 3/3 executed models: label='lung_scc' confidence=35.56% agreement=LOW.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.ensemble_engine | ensemble_engine.py:79 | Ensemble decision resolved via 'two_model_weighted' using 2/3 executed models: label='lung_scc' confidence=85.00% agreement=HIGH.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=None confidence=0.0000 agreement_ratio=0.0000 participating_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=None confidence=0.0000 agreement_ratio=0.0000 participating_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=lung_scc confidence=82.5000 agreement_ratio=1.0000 participating_models=2.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=lung_n confidence=73.4567 agreement_ratio=0.0000 participating_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=lung_aca confidence=60.0000 agreement_ratio=0.6667 participating_models=3.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=lung_n confidence=55.5000 agreement_ratio=1.0000 participating_models=1.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=lung_scc confidence=91.2000 agreement_ratio=1.0000 participating_models=2.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.final_prediction_builder | final_prediction_builder.py:71 | Final prediction built: predicted_class=lung_scc confidence=91.2000 agreement_ratio=1.0000 participating_models=2.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:117 | Adaptive weighted voting complete: successful_models=2 failed_models=0 candidate_classes=3 execution_time_ms=0.0530.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:117 | Adaptive weighted voting complete: successful_models=3 failed_models=0 candidate_classes=3 execution_time_ms=0.0475.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:117 | Adaptive weighted voting complete: successful_models=2 failed_models=0 candidate_classes=3 execution_time_ms=0.0412.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:117 | Adaptive weighted voting complete: successful_models=2 failed_models=0 candidate_classes=3 execution_time_ms=0.0300.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:117 | Adaptive weighted voting complete: successful_models=3 failed_models=0 candidate_classes=3 execution_time_ms=0.0377.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:117 | Adaptive weighted voting complete: successful_models=3 failed_models=0 candidate_classes=3 execution_time_ms=0.0590.
2026-08-16 04:14:17 | INFO     | app.ml.ensemble.voting_engine | voting_engine.py:85 | Adaptive weighted voting skipped: no successful predictions to vote on (failed_models=1).
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=None confidence=0.0000 agreement_ratio=0.0000 participating_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=None confidence=0.0000 agreement_ratio=0.0000 participating_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=lung_scc confidence=82.5000 agreement_ratio=1.0000 participating_models=2.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=lung_n confidence=73.4567 agreement_ratio=0.0000 participating_models=0.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=lung_aca confidence=60.0000 agreement_ratio=0.6667 participating_models=3.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=lung_n confidence=55.5000 agreement_ratio=1.0000 participating_models=1.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=lung_scc confidence=91.2000 agreement_ratio=1.0000 participating_models=2.
2026-08-16 04:14:17 | INFO     | app.ml.response.response_builder | response_builder.py:74 | Prediction response built: predicted_class=lung_scc confidence=91.2000 agreement_ratio=1.0000 participating_models=2.
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=unhealthy database_connected=False runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=degraded database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=unhealthy database_connected=True runtime_operational=False total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=degraded database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=unhealthy database_connected=False runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=unhealthy database_connected=True runtime_operational=False total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=3 prediction_requests_total=2
2026-08-16 04:14:17 | INFO     | app.services.monitoring_service | monitoring_service.py:90 | Monitoring status generated: overall=healthy database_connected=True runtime_operational=True total_requests=0 prediction_requests_total=0
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=user-0001 analytics_id=a80122bf-acd0-4cc2-9915-bea7c5ee78fb
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=3d355d28-3d43-4ce2-a722-a2e0fa934096 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=9f744cad-ecc5-4805-95f1-cee90ae5b356 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=0b7f4f26-1a10-47e6-b70e-5883dedd6692 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=a2c453e2-1b18-4088-ae0f-7b242dadfab3 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=3d4365d6-8e95-4ea4-9580-57e3fdf4addb record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=c54a3b83-c2cd-4060-95f3-bb29cb9e17c7 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=560da2c4-3d2e-4ce4-80d0-7f69d1988e3d record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=9be05878-8716-4725-8540-a0c451a1392c record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=e19b8e51-cfe6-47fd-810a-acb424d76eb6 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=070d4db4-9cbf-48a4-bb32-a74094a33d5e record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=9e8b099c-283b-49b5-8c63-71ca6c45b216 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=c0f521a3-0bd5-4906-8698-90ec232494df record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=654080cf-a6e6-4400-9705-eec4a7a9e0c5 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=280f51db-a240-4583-bedf-9f589fd66db7 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-0001 analytics_id=280f51db-a240-4583-bedf-9f589fd66db7 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-nobody filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=user-nobody analytics_id=c4563779-88b6-410b-bf92-255e00901fb7
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-nobody analytics_id=c4563779-88b6-410b-bf92-255e00901fb7 total_predictions=0
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=a24ccfdd-85ca-4e78-bf02-f8ec945cf073 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-0001 analytics_id=a24ccfdd-85ca-4e78-bf02-f8ec945cf073 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=c966545b-9a80-484b-9f5b-72cb9f599784 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-0001 analytics_id=c966545b-9a80-484b-9f5b-72cb9f599784 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=5924b807-3b70-418f-b86f-edbe8d07903b record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-0001 analytics_id=5924b807-3b70-418f-b86f-edbe8d07903b total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=1cf73ff1-7cf6-4820-9ea6-6350bdefe8da record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=1cf73ff1-7cf6-4820-9ea6-6350bdefe8da total_predictions=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=fa92ddff-c9c2-4f97-923a-6aad51b1b5c9 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-0001 analytics_id=fa92ddff-c9c2-4f97-923a-6aad51b1b5c9 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=3a04be65-317e-4942-b908-05e49e902f64 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=3a04be65-317e-4942-b908-05e49e902f64 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=user-0001 analytics_id=383dc547-2489-452c-9de0-ecf05162b69d
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=383dc547-2489-452c-9de0-ecf05162b69d total_predictions=0
